Token,POS,NE,Lemma,Language,Candidate,Anglicism_x,Anglicism_y,Adapted,Exist
vez,NOUN,I,vez,Stop Word,False,False,FALSE,,both
video,NOUN,O,video,,True,,FALSE,,both
video,NOUN,I,video,Name Entity,False,False,FALSE,,both
publicada,VERB,O,publicar,,True,,FALSE,,both
crea,VERB,O,creer,,True,,FALSE,,both
seguirlo,VERB,O,seguirlo,,True,,FALSE,,both
adulta,ADJ,O,adulto,,True,,FALSE,,both
Siempre,ADV,O,Siempre,ADV,False,False,FALSE,,both
importante,ADJ,O,importante,,True,,FALSE,,both
pedirle,VERB,O,pedirle,,True,,FALSE,,both
antes,ADV,O,antes,ADV,False,False,FALSE,,both
contó,VERB,O,contar,,True,,FALSE,,both
vocera,NOUN,O,vocero,,True,,FALSE,,both
organismo,NOUN,O,organismo,,True,,FALSE,,both
Si,SCONJ,O,Si,SCONJ,False,False,FALSE,,both
Si,SCONJ,B,Si,SCONJ,False,False,FALSE,,both
trata,VERB,O,tratar,Stop Word,False,False,FALSE,,both
trata,VERB,I,tratar,Stop Word,False,False,FALSE,,both
piensa,VERB,O,pensar,,True,,FALSE,,both
gustaría,VERB,O,gustar,,True,,FALSE,,both
publicaras,NOUN,O,publicar,,True,,FALSE,,both
avergonzaría,VERB,O,avergonzar,,True,,FALSE,,both
estás,AUX,I,estar,AUX,False,False,FALSE,,both
seguro,ADJ,I,seguro,Name Entity,False,False,FALSE,,both
mejor,ADJ,O,mejor,Stop Word,False,False,FALSE,,both
mejor,ADJ,I,mejor,Stop Word,False,False,FALSE,,both
hagas,VERB,O,hacer,,True,,FALSE,,both
fraudes,NOUN,I,fraude,Name Entity,False,False,FALSE,,both
fraudes,NOUN,O,fraude,,True,,FALSE,,both
Más,ADV,I,Más,ADV,False,False,FALSE,,both
Más,ADV,B,Más,ADV,False,False,FALSE,,both
allá,ADV,O,allá,ADV,False,False,FALSE,,both
allá,ADV,I,allá,ADV,False,False,FALSE,,both
dilemas,NOUN,O,dilema,,True,,FALSE,,both
éticos,ADJ,O,ético,,True,,FALSE,,both
comparten,VERB,O,compartir,,True,,FALSE,,both
implicar,VERB,O,implicar,,True,,FALSE,,both
riesgos,NOUN,O,riesgo,,True,,FALSE,,both
seguridad,NOUN,O,seguridad,,True,,FALSE,,both
seguridad,NOUN,I,seguridad,Name Entity,False,False,FALSE,,both
Según,ADP,B,Según,ADP,False,False,FALSE,,both
compañía,NOUN,I,compañía,Name Entity,False,False,FALSE,,both
compañía,NOUN,O,compañía,,True,,FALSE,,both
servicios,NOUN,I,servicio,Name Entity,False,False,FALSE,,both
servicios,NOUN,O,servicio,,True,,FALSE,,both
financieros,ADJ,O,financiero,,True,,FALSE,,both
Barclays,PROPN,B,Barclays,PROPN,False,False,FALSE,,both
puerta,NOUN,O,puerta,,True,,FALSE,,both
puerta,NOUN,I,puerta,Name Entity,False,False,FALSE,,both
banco,NOUN,I,banco,Name Entity,False,False,FALSE,,both
dice,VERB,O,decir,Stop Word,False,False,FALSE,,both
comprometiendo,VERB,O,comprometer,,True,,FALSE,,both
financiera,ADJ,O,financiero,,True,,FALSE,,both
futura,ADJ,O,futuro,,True,,FALSE,,both
suya,DET,O,suyo,DET,False,False,FALSE,,both
propia,ADJ,O,propio,Stop Word,False,False,FALSE,,both
propia,DET,O,propio,DET,False,False,FALSE,,both
medida,NOUN,O,medir,,True,,FALSE,,both
datos,NOUN,O,dato,,True,,FALSE,,both
De,ADP,B,De,ADP,False,False,FALSE,,both
De,ADP,O,De,ADP,False,False,FALSE,,both
empresa,NOUN,O,empresa,,True,,FALSE,,both
empresa,NOUN,I,empresa,Name Entity,False,False,FALSE,,both
calcula,ADJ,O,calcular,,True,,FALSE,,both
hacia,ADP,O,hacia,ADP,False,False,FALSE,,both
2030,NOUN,O,2030,,True,,FALSE,,both
podría,AUX,O,poder,AUX,False,False,FALSE,,both
podría,AUX,I,poder,AUX,False,False,FALSE,,both
costar,VERB,O,costar,,True,,FALSE,,both
US$,PRON,O,US$,PRON,False,False,FALSE,,both
870,NUM,O,870,NUM,False,False,FALSE,,both
millones,NOUN,O,millón,,True,,FALSE,,both
millones,NOUN,I,millón,Name Entity,False,False,FALSE,,both
línea,NOUN,O,líneo,,True,,FALSE,,both
siendo,AUX,O,ser,AUX,False,False,FALSE,,both
responsable,ADJ,O,responsable,,True,,FALSE,,both
responsable,NOUN,O,responsable,,True,,FALSE,,both
dos,NUM,O,do,NUM,False,False,FALSE,,both
dos,NUM,I,do,NUM,False,False,FALSE,,both
terceras,ADJ,O,tercero,,True,,FALSE,,both
partes,NOUN,O,partir,,True,,FALSE,,both
suplantaciones,NOUN,O,suplantación,,True,,FALSE,,both
identidad,NOUN,O,identidad,,True,,FALSE,,both
próxima,ADJ,O,próximo,,True,,FALSE,,both
próxima,ADJ,I,próximo,Name Entity,False,False,FALSE,,both
década,NOUN,O,década,,True,,FALSE,,both
década,NOUN,I,década,Name Entity,False,False,FALSE,,both
cometer,VERB,O,cometer,,True,,FALSE,,both
estafas,NOUN,O,estafar,,True,,FALSE,,both
nunca,ADV,O,nunca,ADV,False,False,FALSE,,both
nunca,ADV,I,nunca,ADV,False,False,FALSE,,both
fue,AUX,O,ser,AUX,False,False,FALSE,,both
fácil,ADJ,O,fácil,,True,,FALSE,,both
fácil,ADJ,I,fácil,Name Entity,False,False,FALSE,,both
señala,VERB,O,señalar,,True,,FALSE,,both
dejan,AUX,O,dejar,AUX,False,False,FALSE,,both
dejan,VERB,O,dejar,,True,,FALSE,,both
llevar,VERB,O,llevar,Stop Word,False,False,FALSE,,both
falsa,ADJ,O,falso,,True,,FALSE,,both
sensación,NOUN,O,sensación,,True,,FALSE,,both
dan,VERB,O,dar,Stop Word,False,False,FALSE,,both
dan,VERB,I,dar,Stop Word,False,False,FALSE,,both
convierten,VERB,O,convertir,,True,,FALSE,,both
blancos,NOUN,O,blanco,,True,,FALSE,,both
fraude,NOUN,O,fraude,,True,,FALSE,,both
gracias,NOUN,O,gracia,,True,,FALSE,,both
ellos,PRON,O,ellos,PRON,False,False,FALSE,,both
ellos,PRON,I,ellos,PRON,False,False,FALSE,,both
permanece,VERB,O,permanecer,,True,,FALSE,,both
Otra,DET,O,Otra,DET,False,False,FALSE,,both
Otra,DET,B,Otra,DET,False,False,FALSE,,both
compartiendo,VERB,O,compartir,,True,,FALSE,,both
demasiada,DET,O,demasiar,DET,False,False,FALSE,,both
demasiada,ADJ,O,demasiar,,True,,FALSE,,both
producirá,VERB,O,producir,,True,,FALSE,,both
7,NUM,O,7,NUM,False,False,FALSE,,both
4,NUM,O,4,NUM,False,False,FALSE,,both
casos,NOUN,O,caso,,True,,FALSE,,both
año,NOUN,O,año,,True,,FALSE,,both
año,NOUN,I,año,Name Entity,False,False,FALSE,,both
robo,NOUN,O,robar,,True,,FALSE,,both
asegura,VERB,O,asegurar,,True,,FALSE,,both
Esa,DET,B,Esa,DET,False,False,FALSE,,both
advierten,VERB,O,advertir,,True,,FALSE,,both
usada,VERB,O,usar,,True,,FALSE,,both
hackear,VERB,O,hackear,,True,,TRUE,True,both
contraseñas,NOUN,O,contraseña,,True,,FALSE,,both
suplantar,VERB,O,suplantar,,True,,FALSE,,both
Entre,ADP,B,Entre,ADP,False,False,FALSE,,both
Entre,ADP,I,Entre,ADP,False,False,FALSE,,both
Entre,ADP,O,Entre,ADP,False,False,FALSE,,both
menudo,NOUN,O,menudo,Stop Word,False,False,FALSE,,both
revelan,VERB,O,revelar,,True,,FALSE,,both
nombres,NOUN,O,nombre,,True,,FALSE,,both
edad,NOUN,O,edad,,True,,FALSE,,both
fecha,NOUN,O,fecho,,True,,FALSE,,both
nacimiento,NOUN,O,nacimiento,,True,,FALSE,,both
dirección,NOUN,O,dirección,,True,,FALSE,,both
nombre,NOUN,O,nombrar,,True,,FALSE,,both
escuela,NOUN,O,escuela,,True,,FALSE,,both
mascota,NOUN,O,mascota,,True,,FALSE,,both
Muchos,PRON,B,Muchos,PRON,False,False,FALSE,,both
esos,DET,O,ese,DET,False,False,FALSE,,both
detalles,NOUN,O,detalle,,True,,FALSE,,both
siguen,VERB,O,seguir,,True,,FALSE,,both
disponibles,ADJ,O,disponible,,True,,FALSE,,both
después,ADV,O,después,ADV,False,False,FALSE,,both
después,ADV,I,después,ADV,False,False,FALSE,,both
pasan,AUX,O,pasar,AUX,False,False,FALSE,,both
pasan,VERB,O,pasar,,True,,FALSE,,both
adultos,NOUN,O,adulto,,True,,FALSE,,both
usados,VERB,O,usar,,True,,FALSE,,both
hackers,NOUN,O,hackers,,True,,TRUE,False,both
compras,NOUN,O,comprar,,True,,FALSE,,both
compras,NOUN,I,comprar,Name Entity,False,False,FALSE,,both
online,NOUN,O,online,,True,,TRUE,False,both
online,ADJ,O,online,,True,,TRUE,False,both
préstamos,NOUN,O,préstamo,,True,,FALSE,,both
fraudulentos,ADJ,O,fraudulento,,True,,FALSE,,both
transacciones,NOUN,O,transaccionar,,True,,FALSE,,both
tarjetas,NOUN,O,tarjeta,,True,,FALSE,,both
crédito,NOUN,O,crédito,,True,,FALSE,,both
Ecix,PROPN,I,Ecix,PROPN,False,False,FALSE,,both
despacho,NOUN,O,despachar,,True,,FALSE,,both
ciberabogados,ADJ,O,ciberabogados,,True,,FALSE,,both
dedicados,ADJ,O,dedicar,,True,,FALSE,,both
defender,VERB,O,defender,,True,,FALSE,,both
empresas,NOUN,O,empresa,,True,,FALSE,,both
grandes,ADJ,O,grande,Stop Word,False,False,FALSE,,both
particulares,NOUN,O,particular,,True,,FALSE,,both
aseguran,VERB,O,asegurar,,True,,FALSE,,both
saber,AUX,O,saber,AUX,False,False,FALSE,,both
saber,NOUN,O,saber,Stop Word,False,False,FALSE,,both
existencia,NOUN,O,existencia,,True,,FALSE,,both
ciertas,DET,O,cierto,DET,False,False,FALSE,,both
provocar,VERB,O,provocar,,True,,FALSE,,both
éstas,PRON,O,este,PRON,False,False,FALSE,,both
usadas,VERB,O,usar,,True,,FALSE,,both
fines,NOUN,O,finar,,True,,FALSE,,both
pornografía,NOUN,O,pornografía,,True,,FALSE,,both
infantil,ADJ,O,infantil,,True,,FALSE,,both
ciberacoso,ADJ,O,ciberacoso,,True,,FALSE,,both
ciberbullying,NOUN,O,ciberbullying,,True,,TRUE,False,both
cibersuplantación,NOUN,O,cibersuplantación,,True,,FALSE,,both
Por,ADP,O,Por,ADP,False,False,FALSE,,both
Por,ADP,B,Por,ADP,False,False,FALSE,,both
estos,DET,O,este,DET,False,False,FALSE,,both
estos,DET,I,este,DET,False,False,FALSE,,both
motivos,NOUN,O,motivo,,True,,FALSE,,both
conviene,VERB,O,convenir,,True,,FALSE,,both
pensar,VERB,O,pensar,,True,,FALSE,,both
será,AUX,O,ser,AUX,False,False,FALSE,,both
será,AUX,I,ser,AUX,False,False,FALSE,,both
beneficioso,ADJ,O,beneficioso,,True,,FALSE,,both
nuestros,DET,O,nuestro,DET,False,False,FALSE,,both
suyas,ADJ,O,suyo,Stop Word,False,False,FALSE,,both
permanezcan,VERB,O,permanecer,,True,,FALSE,,both
lee,VERB,O,leer,,True,,FALSE,,both
sitio,NOUN,O,sitiar,,True,,FALSE,,both
web,ADJ,O,web,,True,,TRUE,False,both
medidas,NOUN,O,medir,,True,,FALSE,,both
tomar,VERB,O,tomar,,True,,FALSE,,both
especialistas,NOUN,I,especialista,Name Entity,False,False,FALSE,,both
especialistas,ADJ,O,especialista,,True,,FALSE,,both
informática,ADJ,O,informático,,True,,FALSE,,both
dicen,VERB,O,decir,Stop Word,False,False,FALSE,,both
comprobar,VERB,O,comprobar,,True,,FALSE,,both
ajustes,NOUN,O,ajuste,,True,,FALSE,,both
deben,AUX,O,deber,AUX,False,False,FALSE,,both
saben,VERB,O,saber,Stop Word,False,False,FALSE,,both
públicos,NOUN,O,público,,True,,FALSE,,both
públicos,ADJ,O,público,,True,,FALSE,,both
Gracias,NOUN,O,Gracias,,True,,FALSE,,both
Gracias,PROPN,I,Gracias,PROPN,False,False,FALSE,,both
estafadores,NOUN,O,estafador,,True,,FALSE,,both
obtener,VERB,O,obtener,,True,,FALSE,,both
tipo,NOUN,O,tipo,,True,,FALSE,,both
tipo,NOUN,I,tipo,Name Entity,False,False,FALSE,,both
requieren,VERB,O,requerir,,True,,FALSE,,both
robarle,VERB,O,robarle,,True,,FALSE,,both
alguien,PRON,O,alguien,PRON,False,False,FALSE,,both
Jodie,PROPN,B,Jodie,PROPN,False,False,FALSE,,both
Gilbert,PROPN,I,Gilbert,PROPN,False,False,FALSE,,both
Creo,VERB,O,Creo,Stop Word,False,False,FALSE,,both
Creo,VERB,B,Creo,Stop Word,False,False,FALSE,,both
fundamental,ADJ,O,fundamental,,True,,FALSE,,both
revisar,VERB,O,revisar,,True,,FALSE,,both
regularmente,ADV,O,regularmente,ADV,False,False,FALSE,,both
cuentas,NOUN,O,cuenta,,True,,FALSE,,both
evitar,AUX,O,evitar,AUX,False,False,FALSE,,both
evitar,VERB,O,evitar,,True,,FALSE,,both
caiga,VERB,O,caer,,True,,FALSE,,both
manos,NOUN,O,mano,,True,,FALSE,,both
equivocadas,ADJ,O,equivocar,,True,,FALSE,,both
añade,VERB,O,añadir,,True,,FALSE,,both
Tanto,ADV,B,Tanto,ADV,False,False,FALSE,,both
cuentan,VERB,O,contar,,True,,FALSE,,both
opciones,NOUN,O,opción,,True,,FALSE,,both
limitar,VERB,O,limitar,,True,,FALSE,,both
ven,VERB,O,ver,,True,,FALSE,,both
recomendable,ADJ,O,recomendable,,True,,FALSE,,both
desactivar,VERB,O,desactivar,,True,,FALSE,,both
funciones,NOUN,O,funcionar,,True,,FALSE,,both
ubicación,NOUN,O,ubicación,,True,,FALSE,,both
geolocalización,NOUN,O,geolocalización,,True,,FALSE,,both
dar,VERB,O,dar,Stop Word,False,False,FALSE,,both
privada,ADJ,O,privar,,True,,FALSE,,both
sabes,VERB,O,saber,Stop Word,False,False,FALSE,,both
ciencia,NOUN,O,ciencia,,True,,FALSE,,both
cierta,ADJ,O,cierto,Stop Word,False,False,FALSE,,both
cierta,DET,O,cierto,DET,False,False,FALSE,,both
usar,VERB,O,usar,Stop Word,False,False,FALSE,,both
opción,NOUN,O,opción,,True,,FALSE,,both
opción,NOUN,I,opción,Name Entity,False,False,FALSE,,both
mostrar,VERB,O,mostrar,,True,,FALSE,,both
proteger,VERB,O,proteger,,True,,FALSE,,both
así,ADV,O,asir,ADV,False,False,FALSE,,both
así,ADV,I,asir,ADV,False,False,FALSE,,both
ARTICLE0005,PROPN,B,ARTICLE0005,PROPN,False,False,FALSE,,both
revival,NOUN,I,revival,Name Entity,False,False,FALSE,,both
Mussolini,PROPN,I,Mussolini,PROPN,False,False,FALSE,,both
Mussolini,PROPN,B,Mussolini,PROPN,False,False,FALSE,,both
comedia,NOUN,O,comediar,,True,,FALSE,,both
comedia,NOUN,I,comediar,Name Entity,False,False,FALSE,,both
polémica,NOUN,O,polémico,,True,,FALSE,,both
Italia,PROPN,B,Italia,PROPN,False,False,FALSE,,both
Italia,PROPN,I,Italia,PROPN,False,False,FALSE,,both
Sono,PROPN,B,Sono,PROPN,False,False,FALSE,,both
Sono,ADJ,B,Sono,Name Entity,False,False,FALSE,,both
tornato,ADJ,I,tornato,Name Entity,False,False,FALSE,,both
tornato,ADJ,O,tornato,,True,,FALSE,,both
muestra,VERB,O,mostrar,,True,,FALSE,,both
muestra,VERB,I,mostrar,Name Entity,False,False,FALSE,,both
Duce,PROPN,B,Duce,PROPN,False,False,FALSE,,both
actualidad,NOUN,O,actualidad,,True,,FALSE,,both
abrió,VERB,O,abrir,,True,,FALSE,,both
debates,NOUN,O,debatir,,True,,FALSE,,both
disparó,VERB,O,disparar,,True,,FALSE,,both
críticas,NOUN,O,crítico,,True,,FALSE,,both
ROMA,PROPN,B,ROMA,PROPN,False,False,FALSE,,both
He,AUX,B,He,AUX,False,False,FALSE,,both
regresado,VERB,I,regresar,Name Entity,False,False,FALSE,,both
título,NOUN,O,título,,True,,FALSE,,both
está,AUX,O,estar,AUX,False,False,FALSE,,both
está,VERB,I,estar,Stop Word,False,False,FALSE,,both
está,VERB,O,estar,Stop Word,False,False,FALSE,,both
está,AUX,I,estar,AUX,False,False,FALSE,,both
dando,VERB,O,dar,,True,,FALSE,,both
hablar,VERB,O,hablar,,True,,FALSE,,both
hablar,VERB,I,hablar,Name Entity,False,False,FALSE,,both
cual,PRON,O,cual,PRON,False,False,FALSE,,both
repentinamente,ADJ,O,repentinamente,,True,,FALSE,,both
tras,ADP,O,tras,ADP,False,False,FALSE,,both
explosión,NOUN,O,explosión,,True,,FALSE,,both
misteriosa,ADJ,O,misterioso,,True,,FALSE,,both
Benito,PROPN,B,Benito,PROPN,False,False,FALSE,,both
padre,NOUN,O,padre,,True,,FALSE,,both
fascismo,NOUN,O,fascismo,,True,,FALSE,,both
vuelve,VERB,O,volver,,True,,FALSE,,both
vuelve,AUX,I,volver,AUX,False,False,FALSE,,both
país,NOUN,O,país,,True,,FALSE,,both
país,NOUN,I,país,Name Entity,False,False,FALSE,,both
72,NUM,O,72,NUM,False,False,FALSE,,both
muerte,NOUN,O,muerte,,True,,FALSE,,both
fusilamiento,NOUN,O,fusilamiento,,True,,FALSE,,both
28,NUM,O,28,NUM,False,False,FALSE,,both
abril,NOUN,O,abril,,True,,FALSE,,both
1945,NUM,O,1945,NUM,False,False,FALSE,,both
61,NUM,O,61,NUM,False,False,FALSE,,both
película,NOUN,I,película,Name Entity,False,False,FALSE,,both
película,NOUN,O,película,,True,,FALSE,,both
versión,NOUN,O,versión,,True,,FALSE,,both
italiana,ADJ,O,italiano,,True,,FALSE,,both
otro,DET,O,otro,DET,False,False,FALSE,,both
film,ADJ,O,film,,True,,TRUE,False,both
parecido,ADJ,O,parecer,,True,,FALSE,,both
parecido,ADJ,I,parecer,Name Entity,False,False,FALSE,,both
parecido,VERB,O,parecer,,True,,FALSE,,both
hizo,VERB,O,hacer,Stop Word,False,False,FALSE,,both
hizo,VERB,I,hacer,Stop Word,False,False,FALSE,,both
Alemania,PROPN,B,Alemania,PROPN,False,False,FALSE,,both
Adolf,PROPN,B,Adolf,PROPN,False,False,FALSE,,both
Hitler,PROPN,I,Hitler,PROPN,False,False,FALSE,,both
pinta,VERB,O,pintar,,True,,FALSE,,both
retrato,NOUN,O,retratar,,True,,FALSE,,both
terrible,ADJ,O,terrible,,True,,FALSE,,both
actual,ADJ,O,actual,,True,,FALSE,,both
regresa,VERB,O,regresar,,True,,FALSE,,both
pleno,ADJ,O,pleno,,True,,FALSE,,both
verano,NOUN,O,verano,,True,,FALSE,,both
Roma,PROPN,B,Roma,PROPN,False,False,FALSE,,both
caótica,ADJ,O,caótico,,True,,FALSE,,both
interpretado,ADJ,O,interpretar,,True,,FALSE,,both
actor,NOUN,O,actor,,True,,FALSE,,both
Massimo,PROPN,B,Massimo,PROPN,False,False,FALSE,,both
Popolizio,PROPN,I,Popolizio,PROPN,False,False,FALSE,,both
puesto,VERB,O,poner,,True,,FALSE,,both
banquillo,NOUN,O,banquillo,,True,,FALSE,,both
denostado,ADJ,O,denostar,,True,,FALSE,,both
significó,VERB,O,significar,,True,,FALSE,,both
historia,NOUN,O,historia,,True,,FALSE,,both
historia,NOUN,I,historia,Name Entity,False,False,FALSE,,both
dictadura,NOUN,O,dictadura,,True,,FALSE,,both
fascista,ADJ,O,fascista,,True,,FALSE,,both
derrota,NOUN,O,derrotar,,True,,FALSE,,both
Segunda,PROPN,B,Segunda,PROPN,False,False,FALSE,,both
Guerra,PROPN,I,Guerra,PROPN,False,False,FALSE,,both
Mundial,PROPN,I,Mundial,PROPN,False,False,FALSE,,both
leyes,NOUN,O,ley,,True,,FALSE,,both
raciales,ADJ,O,racial,,True,,FALSE,,both
judíos,NOUN,O,judío,,True,,FALSE,,both
televisivo,ADJ,O,televisivo,,True,,FALSE,,both
Al,ADP,B,Al,ADP,False,False,FALSE,,both
Al,ADP,O,Al,ADP,False,False,FALSE,,both
estilo,NOUN,I,estilar,Name Entity,False,False,FALSE,,both
estilo,NOUN,O,estilar,,True,,FALSE,,both
reality,NOUN,I,reality,Name Entity,False,False,TRUE,False,both
shows,ADJ,I,show,Name Entity,False,False,TRUE,False,both
torna,VERB,O,tornar,,True,,FALSE,,both
divo,NOUN,O,divo,,True,,FALSE,,both
denuncia,VERB,O,denunciar,,True,,FALSE,,both
ese,DET,O,ese,DET,False,False,FALSE,,both
sometimiento,NOUN,O,sometimiento,,True,,FALSE,,both
italianos,NOUN,O,italiano,,True,,FALSE,,both
caja,NOUN,O,caja,,True,,FALSE,,both
boba,NOUN,O,bobo,,True,,FALSE,,both
rompe,VERB,O,romper,,True,,FALSE,,both
todos,DET,O,todo,DET,False,False,FALSE,,both
todos,PRON,O,todo,PRON,False,False,FALSE,,both
todos,NOUN,I,todo,Stop Word,False,False,FALSE,,both
récords,NOUN,O,récord,,True,,FALSE,,both
audiencia,NOUN,O,audiencia,,True,,FALSE,,both
mayoría,NOUN,O,mayoría,,True,,FALSE,,both
gente,NOUN,O,gente,,True,,FALSE,,both
gente,NOUN,I,gente,Name Entity,False,False,FALSE,,both
increparlo,NOUN,O,increparlo,,True,,FALSE,,both
calle,NOUN,O,callar,,True,,FALSE,,both
hubo,AUX,O,haber,AUX,False,False,FALSE,,both
cámaras,NOUN,O,cámara,,True,,FALSE,,both
reales,ADJ,O,real,,True,,FALSE,,both
escenas,NOUN,O,escena,,True,,FALSE,,both
saca,VERB,O,sacar,,True,,FALSE,,both
selfies,ADJ,O,selfies,,True,,TRUE,False,both
saluda,VERB,O,saludar,,True,,FALSE,,both
saluda,NOUN,O,saludar,,True,,FALSE,,both
brazo,NOUN,O,brazo,,True,,FALSE,,both
alto,ADJ,O,alto,,True,,FALSE,,both
viva,ADJ,O,vivo,,True,,FALSE,,both
habla,VERB,O,hablar,Stop Word,False,False,FALSE,,both
pueblo,NOUN,O,poblar,,True,,FALSE,,both
italiano,NOUN,O,italiano,,True,,FALSE,,both
italiano,NOUN,I,italiano,Name Entity,False,False,FALSE,,both
indulgente,ADV,O,indulgente,ADV,False,False,FALSE,,both
líderes,NOUN,O,líder,,True,,FALSE,,both
nadie,PRON,I,nadie,PRON,False,False,FALSE,,both
nadie,PRON,O,nadie,PRON,False,False,FALSE,,both
da,VERB,O,dar,Stop Word,False,False,FALSE,,both
extraño,NOUN,O,extrañar,,True,,FALSE,,both
hombre,NOUN,O,hombre,,True,,FALSE,,both
hombre,NOUN,I,hombre,Name Entity,False,False,FALSE,,both
pelado,ADJ,O,pelar,,True,,FALSE,,both
parecer,NOUN,O,parecer,,True,,FALSE,,both
parecer,NOUN,I,parecer,Name Entity,False,False,FALSE,,both
disfrazado,ADJ,O,disfrazar,,True,,FALSE,,both
realmente,ADV,O,realmente,ADV,False,False,FALSE,,both
ríen,VERB,O,reír,,True,,FALSE,,both
proclama,VERB,O,proclamar,,True,,FALSE,,both
políticamente,ADV,O,políticamente,ADV,False,False,FALSE,,both
correctas,ADJ,O,correcto,,True,,FALSE,,both
atacar,VERB,O,atacar,,True,,FALSE,,both
democracia,NOUN,O,democracia,,True,,FALSE,,both
putrefacción,NOUN,O,putrefacción,,True,,FALSE,,both
inmigrantes,NOUN,O,inmigrante,,True,,FALSE,,both
gays,NOUN,O,gay,,True,,TRUE,False,both
izquierda,NOUN,O,izquierdo,,True,,FALSE,,both
izquierda,ADJ,O,izquierdo,,True,,FALSE,,both
atrapa,VERB,O,atrapar,,True,,FALSE,,both
porque,SCONJ,O,porque,SCONJ,False,False,FALSE,,both
ideas,NOUN,O,ideo,,True,,FALSE,,both
males,NOUN,O,mal,,True,,FALSE,,both
líder,NOUN,O,líder,,True,,TRUE,True,both
líder,NOUN,O,líder,,True,,FALSE,,both
fuerte,ADJ,O,fuerte,,True,,FALSE,,both
mando,NOUN,O,mandar,,True,,FALSE,,both
económica,ADJ,O,económico,,True,,FALSE,,both
moralmente,ADV,O,moralmente,ADV,False,False,FALSE,,both
deriva,NOUN,O,derivar,,True,,FALSE,,both
marcado,ADJ,O,marcar,,True,,FALSE,,both
marcado,VERB,O,marcar,,True,,FALSE,,both
escándalos,NOUN,O,escándalo,,True,,FALSE,,both
corrupción,NOUN,O,corrupción,,True,,FALSE,,both
continuos,ADJ,O,continuo,,True,,FALSE,,both
principio,NOUN,O,principiar,,True,,FALSE,,both
principio,NOUN,I,principiar,Name Entity,False,False,FALSE,,both
hace,AUX,O,hacer,AUX,False,False,FALSE,,both
hace,VERB,O,hacer,Stop Word,False,False,FALSE,,both
reír,VERB,O,reír,,True,,FALSE,,both
termina,VERB,O,terminar,,True,,FALSE,,both
drama,NOUN,O,drama,,True,,FALSE,,both
grotesco,ADJ,O,grotesco,,True,,FALSE,,both
estrenó,VERB,O,estrenar,,True,,FALSE,,both
semana,NOUN,O,semana,,True,,FALSE,,both
pasada,ADJ,O,pasar,Stop Word,False,False,FALSE,,both
momentos,NOUN,O,momento,,True,,FALSE,,both
gran,ADJ,O,gran,Stop Word,False,False,FALSE,,both
preocupación,NOUN,O,preocupación,,True,,FALSE,,both
auge,NOUN,O,auge,,True,,FALSE,,both
grupos,NOUN,O,grupo,,True,,FALSE,,both
grupos,NOUN,I,grupo,Name Entity,False,False,FALSE,,both
extrema,ADJ,O,extremo,,True,,FALSE,,both
extrema,ADJ,I,extremo,Name Entity,False,False,FALSE,,both
derecha,NOUN,O,derecho,,True,,FALSE,,both
derecha,NOUN,I,derecho,Name Entity,False,False,FALSE,,both
neofascistas,NOUN,O,neofascista,,True,,FALSE,,both
plena,ADJ,O,pleno,,True,,FALSE,,both
campaña,NOUN,O,campaña,,True,,FALSE,,both
electoral,ADJ,O,electoral,,True,,FALSE,,both
vista,NOUN,O,vestir,,True,,FALSE,,both
elecciones,NOUN,O,elección,,True,,FALSE,,both
renovar,VERB,O,renovar,,True,,FALSE,,both
Parlamento,PROPN,B,Parlamento,PROPN,False,False,FALSE,,both
marzo,NOUN,O,marzo,,True,,FALSE,,both
próximo,ADJ,O,próximo,Stop Word,False,False,FALSE,,both
próximo,ADJ,I,próximo,Stop Word,False,False,FALSE,,both
según,ADP,O,según,ADP,False,False,FALSE,,both
sondeos,NOUN,O,sondeo,,True,,FALSE,,both
ganará,VERB,O,ganar,,True,,FALSE,,both
