Token,Language,POS,NE,Lemma,Anglicism
años,,NOUN,O,año,
.,PUNCT,PUNCT,O,.,No
La,DET,DET,B,La,No
Sociedad,PROPN,PROPN,I,Sociedad,No
Nacional,PROPN,PROPN,I,Nacional,No
para,ADP,ADP,I,parir,No
la,DET,DET,I,lo,No
Prevención,PROPN,PROPN,I,Prevención,No
de,ADP,ADP,I,de,No
la,DET,DET,I,lo,No
Crueldad,PROPN,PROPN,I,Crueldad,No
contra,ADP,ADP,O,contra,No
los,DET,DET,O,lo,No
Niños,PROPN,PROPN,B,Niños,No
(,PUNCT,PUNCT,O,(,No
NSPCC,PROPN,PROPN,B,NSPCC,No
",",PUNCT,PUNCT,O,",",No
por,ADP,ADP,O,por,No
sus,DET,DET,O,su,No
siglas,,NOUN,O,sigla,
en,ADP,ADP,O,en,No
inglés,,NOUN,O,inglés,
),PUNCT,PUNCT,O,),No
",",PUNCT,PUNCT,O,",",No
en,ADP,ADP,O,en,No
Reino,PROPN,PROPN,B,Reino,No
Unido,PROPN,PROPN,I,Unido,No
",",PUNCT,PUNCT,O,",",No
advierte,,VERB,O,advertir,
que,SCONJ,SCONJ,O,que,No
"""",PUNCT,PUNCT,O,"""",No
cada,DET,DET,O,cada,No
vez,Stop Word,NOUN,O,vez,No
que,SCONJ,SCONJ,O,que,No
una,DET,DET,O,uno,No
foto,,NOUN,O,foto,
o,CONJ,CONJ,O,o,No
video,,NOUN,O,video,
es,AUX,AUX,O,ser,No
publicada,,VERB,O,publicar,
",",PUNCT,PUNCT,O,",",No
se,PRON,PRON,O,se,No
crea,,VERB,O,creer,
una,DET,DET,O,uno,No
huella,,NOUN,O,hollar,
digital,,ADJ,O,digital,
del,ADP,ADP,O,del,No
niño,,NOUN,O,niño,
que,PRON,PRON,O,que,No
puede,AUX,AUX,O,poder,No
seguirlo,,VERB,O,seguirlo,
en,ADP,ADP,O,en,No
su,DET,DET,O,su,No
vida,,NOUN,O,vida,
adulta,,ADJ,O,adulto,
"""",PUNCT,PUNCT,O,"""",No
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
Siempre,ADV,ADV,O,Siempre,No
es,AUX,AUX,O,ser,No
importante,,ADJ,O,importante,
pedirle,,NOUN,O,pedirle,
permiso,,NOUN,O,permiso,
al,ADP,ADP,O,al,No
niño,,NOUN,O,niño,
antes,ADV,ADV,O,antes,No
de,ADP,ADP,O,de,No
publicar,,VERB,O,publicar,
las,DET,DET,O,los,No
fotos,,NOUN,O,foto,
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
le,PRON,PRON,O,le,No
contó,,VERB,O,contar,
una,DET,DET,O,uno,No
vocera,,NOUN,O,vocero,
del,ADP,ADP,O,del,No
organismo,,NOUN,O,organismo,
a,ADP,ADP,O,a,No
la,DET,DET,O,lo,No
BBC,PROPN,PROPN,B,BBC,No
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
Si,SCONJ,SCONJ,O,Si,No
se,PRON,PRON,O,se,No
trata,Stop Word,VERB,O,tratar,No
de,ADP,ADP,O,de,No
niños,,NOUN,O,niño,
muy,ADV,ADV,O,muy,No
pequeños,,ADJ,O,pequeño,
",",PUNCT,PUNCT,O,",",No
piensa,,VERB,O,pensar,
en,ADP,ADP,O,en,No
si,SCONJ,SCONJ,O,si,No
les,PRON,PRON,O,les,No
gustaría,,VERB,O,gustar,
que,SCONJ,SCONJ,O,que,No
lo,PRON,PRON,O,el,No
publicaras,,NOUN,O,publicar,
o,CONJ,CONJ,O,o,No
si,SCONJ,SCONJ,O,si,No
les,PRON,PRON,O,les,No
avergonzaría,,VERB,O,avergonzar,
.,PUNCT,PUNCT,O,.,No
Si,SCONJ,SCONJ,B,Si,No
no,ADV,ADV,I,no,No
estás,AUX,AUX,I,estar,No
seguro,Name Entity,ADJ,I,seguro,No
",",PUNCT,PUNCT,O,",",No
es,AUX,AUX,O,ser,No
mejor,Stop Word,ADJ,O,mejor,No
que,SCONJ,SCONJ,O,que,No
no,ADV,ADV,O,no,No
lo,PRON,PRON,O,el,No
hagas,,NOUN,O,hacer,
"""",PUNCT,PUNCT,O,"""",No
.,PUNCT,PUNCT,O,.,No
Los,DET,DET,B,Los,No
fraudes,Name Entity,NOUN,I,fraude,No
Más,ADV,ADV,I,Más,No
allá,ADV,ADV,I,allá,No
de,ADP,ADP,I,de,No
los,DET,DET,I,lo,No
dilemas,Name Entity,NOUN,I,dilema,No
éticos,Name Entity,ADJ,I,ético,No
",",PUNCT,PUNCT,O,",",No
la,DET,DET,O,lo,No
información,,NOUN,O,información,
que,PRON,PRON,O,que,No
los,DET,DET,O,lo,No
padres,,NOUN,O,padre,
comparten,,VERB,O,compartir,
en,ADP,ADP,O,en,No
las,DET,DET,O,los,No
redes,,NOUN,O,redar,
sociales,,ADJ,O,social,
sobre,ADP,ADP,O,sobrar,No
sus,DET,DET,O,su,No
hijos,,NOUN,O,hijo,
puede,AUX,AUX,O,poder,No
implicar,,VERB,O,implicar,
riesgos,,NOUN,O,riesgo,
de,ADP,ADP,O,de,No
seguridad,,NOUN,O,seguridad,
.,PUNCT,PUNCT,O,.,No
Según,ADP,ADP,B,Según,No
la,DET,DET,O,lo,No
compañía,,NOUN,O,compañía,
de,ADP,ADP,O,de,No
servicios,,NOUN,O,servicio,
financieros,,ADJ,O,financiero,
Barclays,PROPN,PROPN,B,Barclays,No
",",PUNCT,PUNCT,O,",",No
el,DET,DET,O,el,No
"""",PUNCT,PUNCT,O,"""",No
sharenting,,NOUN,O,sharenting,
"""",PUNCT,PUNCT,O,"""",No
es,AUX,AUX,O,ser,No
una,DET,DET,O,uno,No
puerta,,NOUN,O,puerta,
para,ADP,ADP,O,parir,No
los,DET,DET,O,lo,No
fraudes,,NOUN,O,fraude,
en,ADP,ADP,O,en,No
internet,,NOUN,O,internet,
.,PUNCT,PUNCT,O,.,No
El,DET,DET,B,El,No
banco,Name Entity,NOUN,I,banco,No
dice,Stop Word,VERB,I,decir,No
que,SCONJ,SCONJ,O,que,No
muchos,DET,DET,O,mucho,No
padres,,NOUN,O,padre,
están,AUX,AUX,O,estar,No
comprometiendo,,VERB,O,comprometer,
la,DET,DET,O,lo,No
seguridad,,NOUN,O,seguridad,
financiera,,ADJ,O,financiero,
futura,,ADJ,O,futuro,
de,ADP,ADP,O,de,No
sus,DET,DET,O,su,No
hijos,,NOUN,O,hijo,
(,PUNCT,PUNCT,O,(,No
y,CONJ,CONJ,O,y,No
la,DET,DET,O,lo,No
suya,DET,DET,O,suyo,No
propia,Stop Word,ADJ,O,propio,No
),PUNCT,PUNCT,O,),No
al,ADP,ADP,O,al,No
compartir,,VERB,O,compartir,
sin,ADP,ADP,O,sin,No
medida,,NOUN,O,medir,
datos,,NOUN,O,dato,
de,ADP,ADP,O,de,No
los,DET,DET,O,lo,No
menores,,ADJ,O,menor,
en,ADP,ADP,O,en,No
la,DET,DET,O,lo,No
red,,NOUN,O,red,
.,PUNCT,PUNCT,O,.,No
De,ADP,ADP,B,De,No
hecho,Stop Word,NOUN,I,hacer,No
",",PUNCT,PUNCT,I,",",No
la,DET,DET,I,lo,No
empresa,Name Entity,NOUN,I,empresa,No
calcula,,VERB,O,calcular,
que,SCONJ,SCONJ,O,que,No
hacia,ADP,ADP,O,hacia,No
2030,,NOUN,O,2030,
el,DET,DET,O,el,No
"""",PUNCT,PUNCT,O,"""",No
sharenting,,NOUN,O,sharenting,
"""",PUNCT,PUNCT,O,"""",No
podría,AUX,AUX,O,poder,No
costar,,VERB,O,costar,
más,ADV,ADV,O,más,No
de,ADP,ADP,O,de,No
US$,PROPN,PROPN,B,US$,No
870,NUM,NUM,O,870,No
millones,,NOUN,O,millón,
en,ADP,ADP,O,en,No
fraudes,,NOUN,O,fraude,
en,ADP,ADP,O,en,No
línea,,NOUN,O,líneo,
-,PUNCT,PUNCT,O,-,No
siendo,AUX,AUX,O,ser,No
responsable,,ADJ,O,responsable,
de,ADP,ADP,O,de,No
dos,NUM,NUM,O,do,No
terceras,,ADJ,O,tercero,
partes,,NOUN,O,partir,
de,ADP,ADP,O,de,No
las,DET,DET,O,los,No
suplantaciones,,NOUN,O,suplantación,
de,ADP,ADP,O,de,No
identidad,,NOUN,O,identidad,
en,ADP,ADP,O,en,No
la,DET,DET,O,lo,No
próxima,,ADJ,O,próximo,
década,,NOUN,O,década,
-,PUNCT,PUNCT,O,-,No
y,CONJ,CONJ,O,y,No
que,SCONJ,SCONJ,O,que,No
cometer,,VERB,O,cometer,
estafas,,NOUN,O,estafar,
por,ADP,ADP,O,por,No
internet,,NOUN,O,internet,
"""",PUNCT,PUNCT,O,"""",No
nunca,ADV,ADV,O,nunca,No
fue,AUX,AUX,O,ser,No
tan,ADV,ADV,O,tan,No
fácil,,ADJ,O,fácil,
"""",PUNCT,PUNCT,O,"""",No
.,PUNCT,PUNCT,O,.,No
También,ADV,ADV,B,También,No
señala,,VERB,O,señalar,
que,SCONJ,SCONJ,O,que,No
hay,AUX,AUX,O,haber,No
padres,,NOUN,O,padre,
que,PRON,PRON,O,que,No
se,PRON,PRON,O,se,No
dejan,AUX,AUX,O,dejar,No
llevar,Stop Word,VERB,O,llevar,No
por,ADP,ADP,O,por,No
"""",PUNCT,PUNCT,O,"""",No
una,DET,DET,O,uno,No
falsa,,ADJ,O,falso,
sensación,,NOUN,O,sensación,
de,ADP,ADP,O,de,No
seguridad,,NOUN,O,seguridad,
"""",PUNCT,PUNCT,O,"""",No
y,CONJ,CONJ,O,y,No
que,SCONJ,SCONJ,O,que,No
no,ADV,ADV,O,no,No
se,PRON,PRON,O,se,No
dan,Stop Word,VERB,O,dar,No
cuenta,Stop Word,NOUN,O,contar,No
de,ADP,ADP,O,de,No
que,SCONJ,SCONJ,O,que,No
sus,DET,DET,O,su,No
hijos,,NOUN,O,hijo,
se,PRON,PRON,O,se,No
convierten,,VERB,O,convertir,
en,ADP,ADP,O,en,No
"""",PUNCT,PUNCT,O,"""",No
blancos,,ADJ,O,blanco,
para,ADP,ADP,O,parir,No
el,DET,DET,O,el,No
fraude,,NOUN,O,fraude,
"""",PUNCT,PUNCT,O,"""",No
gracias,,NOUN,O,gracia,
la,DET,DET,O,lo,No
información,,NOUN,O,información,
que,PRON,PRON,O,que,No
comparten,,VERB,O,compartir,
sobre,ADP,ADP,O,sobrar,No
ellos,PRON,PRON,O,ellos,No
y,CONJ,CONJ,O,y,No
que,PRON,PRON,O,que,No
permanece,,VERB,O,permanecer,
en,ADP,ADP,O,en,No
la,DET,DET,O,lo,No
red,,NOUN,O,red,
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
Otra,DET,DET,O,Otra,No
década,,NOUN,O,década,
de,ADP,ADP,O,de,No
padres,,NOUN,O,padre,
compartiendo,,VERB,O,compartir,
demasiada,DET,DET,O,demasiar,No
información,,NOUN,O,información,
en,ADP,ADP,O,en,No
internet,,NOUN,O,internet,
producirá,,VERB,O,producir,
7,NUM,NUM,O,7,No
",",PUNCT,PUNCT,O,",",No
4,NUM,NUM,O,4,No
millones,,NOUN,O,millón,
de,ADP,ADP,O,de,No
casos,,NOUN,O,caso,
al,ADP,ADP,O,al,No
año,,NOUN,O,año,
de,ADP,ADP,O,de,No
robo,,NOUN,O,robar,
de,ADP,ADP,O,de,No
identidad,,NOUN,O,identidad,
hacia,ADP,ADP,O,hacia,No
2030,,NOUN,O,2030,
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
asegura,,VERB,O,asegurar,
la,DET,DET,O,lo,No
empresa,,NOUN,O,empresa,
.,PUNCT,PUNCT,O,.,No
Esa,DET,DET,B,Esa,No
información,Name Entity,NOUN,I,información,No
",",PUNCT,PUNCT,O,",",No
advierten,,VERB,O,advertir,
",",PUNCT,PUNCT,O,",",No
puede,AUX,AUX,O,poder,No
ser,AUX,AUX,O,ser,No
usada,,VERB,O,usar,
para,ADP,ADP,O,parir,No
hackear,,VERB,O,hackear,
contraseñas,,NOUN,O,contraseña,
o,CONJ,CONJ,O,o,No
para,ADP,ADP,O,parir,No
suplantar,,VERB,O,suplantar,
su,DET,DET,O,su,No
identidad,,NOUN,O,identidad,
.,PUNCT,PUNCT,O,.,No
Entre,ADP,ADP,B,Entre,No
otras,DET,DET,I,otro,No
cosas,Stop Word,NOUN,I,coser,No
",",PUNCT,PUNCT,O,",",No
a,ADP,ADP,O,a,No
menudo,Stop Word,NOUN,O,menudo,No
revelan,,VERB,O,revelar,
los,DET,DET,O,lo,No
nombres,,NOUN,O,nombre,
",",PUNCT,PUNCT,O,",",No
la,DET,DET,O,lo,No
edad,,NOUN,O,edad,
y,CONJ,CONJ,O,y,No
la,DET,DET,O,lo,No
fecha,,NOUN,O,fecho,
de,ADP,ADP,O,de,No
nacimiento,,NOUN,O,nacimiento,
de,ADP,ADP,O,de,No
los,DET,DET,O,lo,No
menores,,ADJ,O,menor,
",",PUNCT,PUNCT,O,",",No
su,DET,DET,O,su,No
dirección,,NOUN,O,dirección,
",",PUNCT,PUNCT,O,",",No
el,DET,DET,O,el,No
nombre,,NOUN,O,nombrar,
de,ADP,ADP,O,de,No
su,DET,DET,O,su,No
escuela,,NOUN,O,escuela,
o,CONJ,CONJ,O,o,No
el,DET,DET,O,el,No
de,ADP,ADP,O,de,No
su,DET,DET,O,su,No
mascota,,NOUN,O,mascota,
.,PUNCT,PUNCT,O,.,No
Muchos,PRON,PRON,B,Muchos,No
de,ADP,ADP,I,de,No
esos,DET,DET,I,ese,No
detalles,Name Entity,NOUN,I,detalle,No
siguen,,VERB,O,seguir,
disponibles,,ADJ,O,disponible,
en,ADP,ADP,O,en,No
la,DET,DET,O,lo,No
red,,NOUN,O,red,
mucho,ADV,ADV,O,mucho,No
después,ADV,ADV,O,después,No
",",PUNCT,PUNCT,O,",",No
cuando,SCONJ,SCONJ,O,cuando,No
los,DET,DET,O,lo,No
niños,,NOUN,O,niño,
pasan,AUX,AUX,O,pasar,No
a,ADP,ADP,O,a,No
ser,AUX,AUX,O,ser,No
adultos,,NOUN,O,adulto,
",",PUNCT,PUNCT,O,",",No
y,CONJ,CONJ,O,y,No
son,AUX,AUX,O,ser,No
usados,,VERB,O,usar,
por,ADP,ADP,O,por,No
hackers,,NOUN,O,hackers,
para,ADP,ADP,O,parir,No
estafas,,NOUN,O,estafar,
de,ADP,ADP,O,de,No
compras,,NOUN,O,comprar,
online,,ADJ,O,online,
",",PUNCT,PUNCT,O,",",No
préstamos,,NOUN,O,préstamo,
fraudulentos,,ADJ,O,fraudulento,
y,CONJ,CONJ,O,y,No
transacciones,,NOUN,O,transaccionar,
con,ADP,ADP,O,con,No
tarjetas,,NOUN,O,tarjeta,
de,ADP,ADP,O,de,No
crédito,,NOUN,O,crédito,
.,PUNCT,PUNCT,O,.,No
Desde,ADP,ADP,O,Desde,No
Ecix,PROPN,PROPN,B,Ecix,No
",",PUNCT,PUNCT,O,",",No
un,DET,DET,O,uno,No
despacho,,NOUN,O,despachar,
de,ADP,ADP,O,de,No
"""",PUNCT,PUNCT,O,"""",No
ciberabogados,,ADJ,O,ciberabogados,
"""",PUNCT,PUNCT,O,"""",No
dedicados,,ADJ,O,dedicar,
a,ADP,ADP,O,a,No
defender,,VERB,O,defender,
a,ADP,ADP,O,a,No
empresas,,NOUN,O,empresa,
grandes,Stop Word,ADJ,O,grande,No
y,CONJ,CONJ,O,y,No
a,ADP,ADP,O,a,No
particulares,,NOUN,O,particular,
en,ADP,ADP,O,en,No
internet,,NOUN,O,internet,
",",PUNCT,PUNCT,O,",",No
aseguran,,VERB,O,asegurar,
que,SCONJ,SCONJ,O,que,No
"""",PUNCT,PUNCT,O,"""",No
es,AUX,AUX,O,ser,No
importante,,ADJ,O,importante,
saber,AUX,AUX,O,saber,No
que,SCONJ,SCONJ,O,que,No
la,DET,DET,O,lo,No
existencia,,NOUN,O,existencia,
de,ADP,ADP,O,de,No
ciertas,DET,DET,O,cierto,No
imágenes,,NOUN,O,imagen,
de,ADP,ADP,O,de,No
los,DET,DET,O,lo,No
niños,,NOUN,O,niño,
puede,AUX,AUX,O,poder,No
provocar,,VERB,O,provocar,
que,SCONJ,SCONJ,O,que,No
éstas,PRON,PRON,O,este,No
sean,AUX,AUX,O,ser,No
usadas,,VERB,O,usar,
para,ADP,ADP,O,parir,No
fines,,NOUN,O,finar,
como,SCONJ,SCONJ,O,comer,No
la,DET,DET,O,lo,No
pornografía,,NOUN,O,pornografía,
infantil,,ADJ,O,infantil,
",",PUNCT,PUNCT,O,",",No
el,DET,DET,O,el,No
ciberacoso,,NOUN,O,ciberacoso,
",",PUNCT,PUNCT,O,",",No
el,DET,DET,O,el,No
ciberbullying,,NOUN,O,ciberbullying,
o,CONJ,CONJ,O,o,No
la,DET,DET,O,lo,No
cibersuplantación,,NOUN,O,cibersuplantación,
de,ADP,ADP,O,de,No
identidad,,NOUN,O,identidad,
"""",PUNCT,PUNCT,O,"""",No
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
Por,ADP,ADP,O,Por,No
estos,DET,DET,O,este,No
motivos,,NOUN,O,motivo,
",",PUNCT,PUNCT,O,",",No
conviene,,VERB,O,convenir,
pensar,,VERB,O,pensar,
bien,ADV,ADV,O,bien,No
si,SCONJ,SCONJ,O,si,No
será,AUX,AUX,O,ser,No
o,CONJ,CONJ,O,o,No
no,ADV,ADV,O,no,No
beneficioso,,ADJ,O,beneficioso,
para,ADP,ADP,O,parir,No
nuestros,DET,DET,O,nuestro,No
hijos,,NOUN,O,hijo,
o,CONJ,CONJ,O,o,No
familiares,,NOUN,O,familiar,
menores,,ADJ,O,menor,
de,ADP,ADP,O,de,No
edad,,NOUN,O,edad,
que,SCONJ,SCONJ,O,que,No
ciertas,DET,DET,O,cierto,No
imágenes,,NOUN,O,imagen,
suyas,PRON,PRON,O,suyo,No
permanezcan,,VERB,O,permanecer,
en,ADP,ADP,O,en,No
internet,,NOUN,O,internet,
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
se,PRON,PRON,O,se,No
lee,,VERB,O,leer,
en,ADP,ADP,O,en,No
su,DET,DET,O,su,No
sitio,,NOUN,O,sitiar,
web,,ADJ,O,web,
.,PUNCT,PUNCT,O,.,No
¿,PUNCT,PUNCT,O,¿,No
Qué,DET,DET,B,Qué,No
medidas,,NOUN,O,medir,
tomar,,VERB,O,tomar,
?,PUNCT,PUNCT,O,?,No
Los,DET,DET,B,Los,No
especialistas,Name Entity,NOUN,I,especialista,No
en,ADP,ADP,O,en,No
seguridad,,NOUN,O,seguridad,
informática,,ADJ,O,informático,
dicen,Stop Word,VERB,O,decir,No
en,ADP,ADP,O,en,No
que,SCONJ,SCONJ,O,que,No
es,AUX,AUX,O,ser,No
importante,,ADJ,O,importante,
comprobar,,VERB,O,comprobar,
los,DET,DET,O,lo,No
ajustes,,NOUN,O,ajuste,
de,ADP,ADP,O,de,No
privacidad,,NOUN,O,privacidad,
y,CONJ,CONJ,O,y,No
que,SCONJ,SCONJ,O,que,No
los,DET,DET,O,lo,No
padres,,NOUN,O,padre,
deben,Stop Word,VERB,O,deber,No
asegurarse,,NOUN,O,asegurarse,
de,ADP,ADP,O,de,No
que,SCONJ,SCONJ,O,que,No
saben,Stop Word,VERB,O,saber,No
qué,DET,DET,O,qué,No
datos,,NOUN,O,dato,
están,AUX,AUX,O,estar,No
haciendo,Stop Word,VERB,O,hacer,No
públicos,,ADJ,O,público,
sobre,ADP,ADP,O,sobrar,No
sus,DET,DET,O,su,No
hijos,,NOUN,O,hijo,
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
Gracias,Name Entity,NOUN,B,Gracias,No
a,ADP,ADP,I,a,No
las,DET,DET,I,los,No
redes,Name Entity,NOUN,I,redar,No
sociales,Name Entity,ADJ,I,social,No
",",PUNCT,PUNCT,O,",",No
nunca,ADV,ADV,O,nunca,No
fue,AUX,AUX,O,ser,No
tan,ADV,ADV,O,tan,No
fácil,,ADJ,O,fácil,
para,ADP,ADP,O,parir,No
los,DET,DET,O,lo,No
estafadores,,NOUN,O,estafador,
obtener,,VERB,O,obtener,
el,DET,DET,O,el,No
tipo,,NOUN,O,tipo,
de,ADP,ADP,O,de,No
información,,NOUN,O,información,
que,PRON,PRON,O,que,No
requieren,,VERB,O,requerir,
para,ADP,ADP,O,parir,No
robarle,DET,DET,O,robarle,No
la,DET,DET,O,lo,No
identidad,,NOUN,O,identidad,
a,ADP,ADP,O,a,No
alguien,PRON,PRON,O,alguien,No
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
asegura,,VERB,O,asegurar,
Jodie,PROPN,PROPN,B,Jodie,No
Gilbert,PROPN,PROPN,I,Gilbert,No
directora,,ADJ,O,director,
de,ADP,ADP,O,de,No
seguridad,,NOUN,O,seguridad,
digital,,ADJ,O,digital,
en,ADP,ADP,O,en,No
Barclays,PROPN,PROPN,B,Barclays,No
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
Creo,,VERB,O,Creo,
que,SCONJ,SCONJ,O,que,No
es,AUX,AUX,O,ser,No
fundamental,,ADJ,O,fundamental,
pensar,AUX,AUX,O,pensar,No
antes,ADV,ADV,O,antes,No
de,ADP,ADP,O,de,No
publicar,,VERB,O,publicar,
y,CONJ,CONJ,O,y,No
revisar,,VERB,O,revisar,
regularmente,ADV,ADV,O,regularmente,No
las,DET,DET,O,los,No
cuentas,,NOUN,O,cuenta,
en,ADP,ADP,O,en,No
las,DET,DET,O,los,No
redes,,NOUN,O,redar,
sociales,,ADJ,O,social,
para,ADP,ADP,O,parir,No
evitar,AUX,AUX,O,evitar,No
que,SCONJ,SCONJ,O,que,No
la,DET,DET,O,lo,No
información,,NOUN,O,información,
caiga,AUX,AUX,O,caer,No
en,ADP,ADP,O,en,No
manos,,NOUN,O,mano,
equivocadas,,ADJ,O,equivocar,
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
añade,,VERB,O,añadir,
.,PUNCT,PUNCT,O,.,No
Tanto,ADV,ADV,B,Tanto,No
Facebook,PROPN,PROPN,I,Facebook,No
como,SCONJ,SCONJ,O,comer,No
Instagram,PROPN,PROPN,B,Instagram,No
cuentan,,VERB,O,contar,
con,ADP,ADP,O,con,No
opciones,,NOUN,O,opción,
para,ADP,ADP,O,parir,No
limitar,,VERB,O,limitar,
lo,DET,DET,O,el,No
que,PRON,PRON,O,que,No
ven,,VERB,O,ver,
tus,DET,DET,O,tu,No
contactos,,NOUN,O,contacto,
.,PUNCT,PUNCT,O,.,No
También,ADV,ADV,B,También,No
es,AUX,AUX,O,ser,No
recomendable,,ADJ,O,recomendable,
desactivar,,VERB,O,desactivar,
las,DET,DET,O,los,No
funciones,,NOUN,O,funcionar,
de,ADP,ADP,O,de,No
ubicación,,NOUN,O,ubicación,
y,CONJ,CONJ,O,y,No
geolocalización,,NOUN,O,geolocalización,
a,ADP,ADP,O,a,No
la,DET,DET,O,lo,No
hora,,NOUN,O,hora,
de,ADP,ADP,O,de,No
compartir,,VERB,O,compartir,
las,DET,DET,O,los,No
imágenes,,NOUN,O,imagen,
y,CONJ,CONJ,O,y,No
no,ADV,ADV,O,no,No
dar,Stop Word,VERB,O,dar,No
demasiada,DET,DET,O,demasiar,No
información,,NOUN,O,información,
sobre,ADP,ADP,O,sobrar,No
la,DET,DET,O,lo,No
vida,,NOUN,O,vida,
privada,,ADJ,O,privar,
del,ADP,ADP,O,del,No
pequeño,,ADJ,O,pequeño,
",",PUNCT,PUNCT,O,",",No
sobre,ADP,ADP,O,sobrar,No
todo,PRON,PRON,O,todo,No
si,SCONJ,SCONJ,O,si,No
no,ADV,ADV,O,no,No
sabes,Stop Word,VERB,O,saber,No
a,ADP,ADP,O,a,No
ciencia,,NOUN,O,ciencia,
cierta,Stop Word,ADJ,O,cierto,No
quién,PRON,PRON,O,quién,No
puede,AUX,AUX,O,poder,No
ver,Stop Word,VERB,O,ver,No
o,CONJ,CONJ,O,o,No
usar,Stop Word,VERB,O,usar,No
esos,DET,DET,O,ese,No
datos,,NOUN,O,dato,
.,PUNCT,PUNCT,O,.,No
Otra,DET,DET,B,Otra,No
opción,Name Entity,NOUN,I,opción,No
es,AUX,AUX,I,ser,No
no,ADV,ADV,I,no,No
mostrar,Name Entity,VERB,I,mostrar,No
su,DET,DET,I,su,No
cara,Name Entity,NOUN,I,caro,No
para,ADP,ADP,I,parir,No
proteger,Name Entity,VERB,I,proteger,No
así,ADV,ADV,I,asir,No
su,DET,DET,I,su,No
identidad,Name Entity,NOUN,I,identidad,No
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
ARTICLE0005,Name Entity,NOUN,B,ARTICLE0005,No
",",PUNCT,PUNCT,O,",",No
El,DET,DET,B,El,No
revival,Name Entity,NOUN,I,revival,No
de,ADP,ADP,I,de,No
Mussolini,PROPN,PROPN,B,Mussolini,No
en,ADP,ADP,O,en,No
una,DET,DET,O,uno,No
comedia,,NOUN,O,comediar,
genera,,VERB,O,generar,
polémica,,NOUN,O,polémico,
en,ADP,ADP,O,en,No
Italia,PROPN,PROPN,B,Italia,No
",",PUNCT,PUNCT,O,",",No
"""",PUNCT,PUNCT,O,"""",No
Sono,PROPN,PROPN,B,Sono,No
tornato,Name Entity,NOUN,I,tornato,No
",",PUNCT,PUNCT,O,",",No
que,PRON,PRON,O,que,No
muestra,,VERB,O,mostrar,
al,ADP,ADP,O,al,No
Duce,PROPN,PROPN,B,Duce,No
en,ADP,ADP,O,en,No
la,DET,DET,O,lo,No
actualidad,,NOUN,O,actualidad,
",",PUNCT,PUNCT,O,",",No
abrió,,VERB,O,abrir,
debates,,NOUN,O,debatir,
y,CONJ,CONJ,O,y,No
disparó,,VERB,O,disparar,
críticas,,NOUN,O,crítico,
ROMA,Name Entity,ADJ,B,ROMA,No
.,PUNCT,PUNCT,O,.,No
-,PUNCT,PUNCT,O,-,No
Sono,DET,DET,B,Sono,No
tornato,Name Entity,NOUN,I,tornato,No
(,PUNCT,PUNCT,O,(,No
He,AUX,AUX,O,He,No
regresado,,VERB,O,regresar,
),PUNCT,PUNCT,O,),No
.,PUNCT,PUNCT,O,.,No
Es,AUX,AUX,B,Es,No
el,DET,DET,I,el,No
título,Name Entity,NOUN,I,título,No
de,ADP,ADP,I,de,No
una,DET,DET,I,uno,No
comedia,Name Entity,NOUN,I,comediar,No
que,PRON,PRON,O,que,No
está,AUX,AUX,O,estar,No
dando,,VERB,O,dar,
mucho,ADV,ADV,O,mucho,No
que,SCONJ,SCONJ,O,que,No
hablar,,VERB,O,hablar,
en,ADP,ADP,O,en,No
Italia,PROPN,PROPN,B,Italia,No
",",PUNCT,PUNCT,O,",",No
en,ADP,ADP,O,en,No
la,DET,DET,O,lo,No
cual,PRON,PRON,O,cual,No
",",PUNCT,PUNCT,O,",",No
repentinamente,,ADJ,O,repentinamente,
y,CONJ,CONJ,O,y,No
tras,ADP,ADP,O,tras,No
una,DET,DET,O,uno,No
explosión,,NOUN,O,explosión,
misteriosa,,ADJ,O,misterioso,
",",PUNCT,PUNCT,O,",",No
Benito,PROPN,PROPN,B,Benito,No
Mussolini,PROPN,PROPN,I,Mussolini,No
",",PUNCT,PUNCT,O,",",No
el,DET,DET,O,el,No
padre,,NOUN,O,padre,
del,ADP,ADP,O,del,No
fascismo,,NOUN,O,fascismo,
",",PUNCT,PUNCT,O,",",No
vuelve,,VERB,O,volver,
al,ADP,ADP,O,al,No
país,,NOUN,O,país,
72,NUM,NUM,O,72,No
años,,NOUN,O,año,
después,ADV,ADV,O,después,No
